group_id,mass_log_msun,mass_200c_1e14Msun,pos_x,pos_y,pos_z
555694,13.2692598694974,0.1858916445231767,,,
555840,13.237633812054982,0.1728358429288454,,,
556017,13.348505490039877,0.223103041039268,,,
556145,13.288110283076763,0.1941378801299086,,,
556354,13.324211348998846,0.21096545615588996,,,
556467,13.369986161397208,0.234415411868911,,,
556621,13.201978983949317,0.15921316799527604,,,
556800,13.316076256665253,0.2070504871567757,,,
556920,13.323572693945133,0.21065544729849386,,,
557077,13.286180707376413,0.19327723649247108,,,
557244,13.273559968917324,0.18774136403897243,,,
557366,13.348528478618595,0.22311485090050232,,,
557534,13.269132241843536,0.18583702391496934,,,
557652,13.29815792032135,0.19868172423973987,,,
557792,13.328782148350061,0.21319751992914052,,,
557956,13.279902720495414,0.1905033953351045,,,
558072,13.313180742275966,0.20567463832299973,,,
558214,13.234704647309286,0.17167404782993786,,,
558407,13.268548816538752,0.18558754059639798,,,
558573,13.314528377274812,0.2063138470622973,,,
559063,13.336675947123508,0.21710806023029242,,,
559190,13.331907347822241,0.21473723058754032,,,
559370,13.299421014012015,0.1992604074402125,,,
559676,13.277530378183856,0.18946560377915528,,,
560005,13.338840995163057,0.21819309123117825,,,
560125,13.210950015682894,0.16253616770002963,,,
560287,13.339701068801105,0.21862562739887778,,,
560437,13.268013032384623,0.18535872453498692,,,
560581,13.314208187062814,0.20616179509890797,,,
560838,13.320521593041077,0.20918069087688243,,,
560982,13.230339540127558,0.169957189253026,,,
561130,13.27553611341165,0.18859757897844687,,,
561306,13.20099936737402,0.1588544434602891,,,
561458,13.31756926857898,0.20776350752878692,,,
561723,13.248451850162017,0.17719515795689372,,,
561867,13.21173032013158,0.1628284617655743,,,
562009,13.297537919319891,0.1983982875701214,,,
562189,13.314360540000678,0.20623413049896672,,,
562319,13.273631676088609,0.18777236492471194,,,
562597,13.25685815901924,0.18065839976380246,,,
562737,13.338058699631622,0.21780041334514308,,,
562831,13.188993628254835,0.1545231768526722,,,
563170,13.279727684544952,0.19042663123708273,,,
563305,13.322646497681905,0.21020667257159745,,,
563427,13.307732208923866,0.2031104222025393,,,
563577,13.31440716797234,0.20625627398878074,,,
563717,13.281129356760934,0.191042220253912,,,
563865,13.248621870202,0.17726454089164426,,,
563989,13.223070286480242,0.1671361086507231,,,
564133,13.257202255819756,0.1808015943312663,,,
564297,13.24891111303483,0.17738263950398617,,,
564463,13.216032201430707,0.16444936521995904,,,
564768,13.336070160204546,0.2168054325361674,,,
564897,13.278382267687485,0.18983761440803082,,,
565063,13.264989915609435,0.18407292589312083,,,
565198,13.23669803228206,0.17246383229997078,,,
565354,13.293655772044348,0.19663271331561827,,,
565531,13.313149569608772,0.2056598759964573,,,
565629,13.32867387698658,0.21314437555358687,,,
565772,13.218306905660084,0.1653129613227046,,,
565937,13.187326676338303,0.15393120755831102,,,
566051,13.288803232615175,0.19444788898730406,,,
566203,13.28734345116046,0.19379539415411837,,,
566377,13.335830567401443,0.2166858576911717,,,
566507,13.18915955733852,0.15458222615884257,,,
566634,13.20139067275358,0.15899763802775316,,,
566937,13.225087122733632,0.1679140832595214,,,
567069,13.282031158489337,0.19143932683790926,,,
567384,13.279825309448764,0.19046944198405702,,,
567519,13.351044108438888,0.22441098317094793,,,
567609,13.248571232894772,0.177243873634485,,,
567724,13.31953971318177,0.20870829642751665,,,
567868,13.304599148359578,0.20165042810746997,,,
568143,13.28101188417161,0.1909905521110129,,,
568257,13.214544294954486,0.1638869205786835,,,
568405,13.234342247973503,0.17153085326247391,,,
568828,13.344289566350232,0.22094774136403883,,,
568922,13.269535693030662,0.18600974313551832,,,
569019,13.315605342357099,0.2068260997933275,,,
569498,13.335818732232534,0.216679952760555,,,
569623,13.254944698019374,0.1798641865958072,,,
569795,13.181059195543416,0.1517257159728371,,,
570113,13.288473394534247,0.19430026572187797,,,
570253,13.215575827376048,0.1642766459994093,,,
570388,13.172197216318876,0.14866105698258042,,,
570530,13.296590062668168,0.19796575140242093,,,
570664,13.332310217043892,0.21493652199586671,,,
570807,13.192905082682778,0.15592116917626223,,,
570942,13.298403093071592,0.19879391792146456,,,
571071,13.187971768188097,0.15416002361972264,,,
571237,13.183813928958141,0.15269117212872718,,,
571379,13.318715677243727,0.20831266607617363,,,
571493,13.243693327943246,0.17526424564511342,,,
571630,13.249683892071708,0.17769855329199855,,,
571812,13.225766220661582,0.1681768526719811,,,
572125,13.210586972371654,0.16240035429583732,,,
572265,13.321577701351012,0.2096899911426043,,,
572366,13.315366592087056,0.20671242987894914,,,
572491,13.224345770928512,0.16762769412459372,,,
572669,13.273737507897634,0.18781812813699397,,,
573257,13.257510646973037,0.18093002657218746,,,
573373,13.27747284923666,0.1894405078240332,,,
573518,13.315102884090127,0.20658695010333616,,,
573647,13.27044123029542,0.18639799232359017,,,
573780,13.303245813113758,0.20102302922940668,,,
574218,13.243543323318825,0.17520372010628868,,,
574343,13.191739876058689,0.1555033953351051,,,
574639,13.176031417094752,0.14997933274284006,,,
575093,13.3256070345164,0.21164452317685242,,,
575235,13.318013398731058,0.20797608503100073,,,
575367,13.283972549595594,0.1922970180100381,,,
575597,13.201342282946914,0.15897992323590215,,,
575894,13.169662635214012,0.14779598464718063,,,
576040,13.293557946220584,0.19658842633599058,,,
576499,13.324475659769226,0.21109388839681156,,,
576624,13.25646051194536,0.18049306170652524,,,
577081,13.27116636339086,0.18670947741364005,,,
577199,13.20048246545252,0.15866548568054353,,,
577342,13.248310719155302,0.17713758488337733,,,
577486,13.243345677161635,0.17512400354295832,,,
577653,13.226215824576599,0.16835104812518437,,,
577845,13.21237950458434,0.16307204015352786,,,
577997,13.257595681871132,0.18096545615589044,,,
578140,13.29667425650603,0.19800413345143206,,,
578261,13.270513454217852,0.18642899320932974,,,
578427,13.218527907842919,0.1653971065839976,,,
578571,13.214293857078989,0.1637924416888104,,,
578701,13.275909887155368,0.1887599645704167,,,
578969,13.245500282370694,0.17599498080897527,,,
579233,13.22287844842976,0.1670622970180101,,,
579339,13.287525365693885,0.1938765869501034,,,
579436,13.302374264423882,0.2006200177147916,,,
579558,13.322594645448348,0.21018157661647466,,,
579687,13.253720362172789,0.17935783879539383,,,
579820,13.303003359802839,0.20091083554768197,,,
579926,13.286499032174689,0.19341895482728075,,,
580272,13.223066450549561,0.16713463241806908,,,
580415,13.188578527976727,0.15437555358724506,,,
580535,13.170273844517125,0.14800413345143215,,,
580832,13.216519251245911,0.16463389430174205,,,
580955,13.24230839139895,0.17470622970180114,,,
581107,13.274916980453572,0.1883289046353703,,,
581353,13.214716387259475,0.16395187481547102,,,
581518,13.261022162652116,0.18239887806318286,,,
581635,13.296590062668168,0.19796575140242093,,,
581765,13.250736124920897,0.1781296132270443,,,
581867,13.201463247355697,0.15902421021552968,,,
582029,13.281934028235744,0.19139651609093614,,,
582291,13.176684957317235,0.15020519633894291,,,
582629,13.289043856330997,0.1945556539710655,,,
582789,13.223718072548946,0.16738559196929417,,,
582917,13.303331915268155,0.20106288751107165,,,
583144,13.276561522454669,0.18904340124003513,,,
583432,13.230965281339133,0.17020224387363478,,,
583567,13.187310016117074,0.15392530262769405,,,
583722,13.289122936386189,0.19459108355476817,,,
583808,13.294408293716186,0.19697372305875394,,,
583903,13.233365628011814,0.1711455565397108,,,
584147,13.203398123414045,0.15973427812223195,,,
584285,13.221286765311131,0.16645113669914385,,,
584397,13.246420941675568,0.1763684676705046,,,
584681,13.243008739368365,0.17498819013876554,,,
584833,13.26165439004581,0.18266459994095086,,,
584957,13.250069766548014,0.17785651018600546,,,
585061,13.292222051427954,0.19598464718039527,,,
585177,13.279471735805606,0.190314437555359,,,
585602,13.274739923084018,0.18825214053734837,,,
585703,13.293528594176019,0.19657514024210243,,,
585788,13.282188530368284,0.19150870977266005,,,
585907,13.204188096281937,0.1600250959551228,,,
586045,13.32742982889535,0.21253469146737555,,,
586244,13.22825604490552,0.16914378506052577,,,
586366,13.236575340246684,0.17241511662237952,,,
586502,13.24984621750674,0.17776498376144106,,,
586653,13.19023241667664,0.15496457041629777,,,
587250,13.245055629628784,0.17581488042515517,,,
587502,13.236716618961022,0.17247121346324198,,,
587761,13.275576904365039,0.1886152937702985,,,
587888,13.237796995609594,0.17290079716563334,,,
588027,13.268144447092565,0.18541482137584855,,,
588424,13.242972099939168,0.17497342781222286,,,
588640,13.217949962963885,0.1651771479185117,,,
588757,13.271509605943447,0.18685710067906722,,,
589168,13.233919689732037,0.17136403897254232,,,
589297,13.26757007952081,0.18516976675524055,,,
589416,13.244278216731564,0.1755004428697962,,,
589693,13.257124237147922,0.1807691172128727,,,
589820,13.27231173499182,0.18720253912016524,,,
589913,13.252549915581039,0.17887511071744885,,,
590134,13.250440892223528,0.17800856214939492,,,
590256,13.218748797620172,0.1654812518452907,,,
590931,13.222955193818976,0.1670918216710952,,,
591058,13.263517611248178,0.18344995571302058,,,
591214,13.2080569906617,0.16145704162976085,,,
591369,13.268237796541921,0.18545467965751433,,,
591465,13.24888942650322,0.1773737821080605,,,
591762,13.283225089065745,0.1919663418954828,,,
592201,13.190567400795617,0.15508414526129316,,,
592313,13.198587288568833,0.15797460879834643,,,
592613,13.283098159998225,0.1919102450546206,,,
592689,13.219302465711692,0.16569235311485098,,,
592843,13.260184802044247,0.18204753469146712,,,
592976,13.220966956562085,0.16632860938883992,,,
593073,13.228168857349669,0.16910983170947752,,,
593212,13.171964271996645,0.14858134041925022,,,
593573,13.272890130429722,0.18745202243873665,,,
593949,13.226668767797978,0.16852671981104186,,,
594109,13.238286178704188,0.17309565987599654,,,
594216,13.261225980887295,0.1824844995571304,,,
594482,13.274719488741749,0.18824328314142275,,,
594774,13.26433113568529,0.18379391792146466,,,
595042,13.254459659950868,0.17966341895482738,,,
595277,13.192974977988618,0.15594626513138454,,,
595427,13.292123902085136,0.1959403602007677,,,
595526,13.185105237703194,0.15314585178624174,,,
595680,13.169272051374318,0.1476631237082965,,,
595792,13.184489410182158,0.15292884558606434,,,
596035,13.239739356319054,0.17367581930912343,,,
596169,13.185954233132836,0.15344552701505737,,,
596649,13.227311212561847,0.16877620312961292,,,
596766,13.252284605610509,0.17876586950103354,,,
596908,13.286436048908431,0.1933909064068499,,,
597311,13.232889618978252,0.17095807499261895,,,
597424,13.267850438113639,0.18528934160023622,,,
597561,13.204236170057506,0.16004281074697357,,,
597695,13.255051618822977,0.17990847357543557,,,
597829,13.268054536062206,0.18537643932683778,,,
597971,13.277334071591648,0.189379982285208,,,
598095,13.180484144592999,0.1515249483318572,,,
598235,13.237329533538835,0.1727147918511957,,,
598332,13.243440851354372,0.1751623855919692,,,
598508,13.22915722038335,0.16949512843224118,,,
598655,13.263797104766358,0.18356805432536202,,,
