void_id,sample,RA,Dec,z_void,R_void_mpc,M_annulus_1e14,N_in_annulus,V_annulus_mpc3,rho_annulus,rho_mean_bin,delta
22014,CMASS North,194.521,46.938,0.548,64.425,92.54430412772139,19,62724891.38767039,1.4753999900255307e-06,1.85319635923684e-06,-0.20386202861249345
18624,CMASS North,237.101,46.479,0.61,67.001,33.20893940867229,6,70553813.09994127,4.7068950563495394e-07,1.85319635923684e-06,-0.7460120708262197
21112,CMASS North,209.444,58.943,0.564,67.514,142.3185901433808,32,72186860.54399708,1.9715304013898653e-06,1.85319635923684e-06,0.06385402257198262
17146,CMASS North,164.278,17.209,0.496,41.248,81.97402111810398,21,16462103.328873111,4.979559384390973e-06,6.64238378624601e-06,-0.2503354902946362
13605,CMASS North,134.625,54.78,0.589,68.757,44.97932444071824,9,76247813.5031763,5.899096954281122e-07,1.85319635923684e-06,-0.6816798756980931
11196,CMASS North,124.929,3.452,0.559,43.811,32.76399291009355,6,19725414.358601585,1.6610040384680832e-06,1.85319635923684e-06,-0.10370855727770967
6231,CMASS North,245.49,15.726,0.533,64.422,160.51935188475218,37,62716129.296317674,2.5594588455282257e-06,1.85319635923684e-06,0.38110504737999257
15953,CMASS North,146.057,14.934,0.478,37.162,50.32417544707464,14,12038541.473931847,4.180255187561231e-06,6.64238378624601e-06,-0.37066942801211855
1171,CMASS North,194.26,-0.37,0.517,31.619,43.471022600633,10,7415168.564630651,5.862445637174573e-06,1.85319635923684e-06,2.1634238908114254
14212,CMASS North,133.415,20.232,0.5,41.315,80.091258597183,20,16542452.930491086,4.8415588022957956e-06,6.64238378624601e-06,-0.27111125190915286
21437,CMASS North,195.593,49.658,0.468,47.026,112.12456711155299,34,24394434.49485011,4.596317538544438e-06,6.64238378624601e-06,-0.30803192250623035
12627,CMASS North,243.745,27.586,0.458,31.373,62.42613713918101,13,7243438.628063198,8.618301382070651e-06,6.64238378624601e-06,0.29747115785692124
22230,CMASS North,212.257,48.531,0.512,47.64,99.58392647103283,26,25362490.34656313,3.92642540658581e-06,1.85319635923684e-06,1.1187314485134974
7075,CMASS North,117.213,27.956,0.564,47.071,47.117224427077076,7,24464531.90966554,1.9259401570018113e-06,1.85319635923684e-06,0.039253151670839495
283,CMASS North,121.96,52.621,0.47,40.695,87.15332045970132,28,15808832.382725568,5.512951137045036e-06,6.64238378624601e-06,-0.17003423553147032
21819,CMASS North,198.978,47.591,0.577,60.675,71.32655937350331,12,52396948.02903459,1.361273166787869e-06,1.85319635923684e-06,-0.2654458012487941
19995,CMASS North,170.921,24.414,0.618,66.953,21.697807117820492,4,70402285.92412385,3.081974801387178e-07,1.85319635923684e-06,-0.8336941044576432
12018,CMASS North,160.435,6.858,0.602,80.26,16.44351288779032,4,121275787.25401357,1.3558776454981232e-07,1.85319635923684e-06,-0.9268357268920772
14367,CMASS North,238.579,38.824,0.617,72.994,19.15516392228369,3,91230094.75915334,2.099654064029327e-07,1.85319635923684e-06,-0.8867009395111277
15190,CMASS North,224.135,9.15,0.511,52.815,103.53092967207728,27,34557991.118819855,2.995860763900006e-06,1.85319635923684e-06,0.616591112413864
14868,CMASS North,188.216,11.15,0.486,55.475,153.96186358049255,49,40046869.17412641,3.844541827004161e-06,6.64238378624601e-06,-0.42121052460641834
21759,CMASS North,222.427,52.381,0.522,53.902,142.45159117513768,36,36735950.01368134,3.877716273080874e-06,1.85319635923684e-06,1.0924475993886293
11147,CMASS North,152.082,3.954,0.517,34.223,21.94475109617581,5,9402229.942125099,2.333994300421868e-06,1.85319635923684e-06,0.25944252414947755
17114,CMASS North,227.154,20.985,0.515,24.142,17.484156923529387,3,3300626.430589549,5.297223812270816e-06,1.85319635923684e-06,1.8584255445290492
11926,CMASS North,202.269,6.054,0.537,44.551,54.57436080140414,12,20741922.465854872,2.6311139139220996e-06,1.85319635923684e-06,0.4197707117262046
970,CMASS North,119.926,33.766,0.481,60.886,278.11991716953503,85,52945489.31369926,5.252948282745845e-06,6.64238378624601e-06,-0.20917723940871746
4860,CMASS North,195.859,0.982,0.458,23.926,17.583906228003336,6,3212823.9715708587,5.4730375469048705e-06,6.64238378624601e-06,-0.17604316115585425
17847,CMASS North,138.767,18.837,0.546,53.152,89.92032845917217,21,35223740.15038457,2.552833063021288e-06,1.85319635923684e-06,0.37752972063498097
4875,CMASS North,230.211,1.084,0.533,40.654,46.48684903340501,11,15761098.558395503,2.9494675679597693e-06,1.85319635923684e-06,0.5915569622500132
15447,CMASS North,197.691,13.927,0.523,62.156,176.1415052946661,42,56328191.832579345,3.1270576875288336e-06,1.85319635923684e-06,0.6873860516413809
14866,CMASS North,176.591,10.65,0.547,68.091,158.98748411778269,37,74053531.36968423,2.1469264352039854e-06,1.85319635923684e-06,0.15849916524124058
21397,CMASS North,160.444,50.191,0.49,38.101,101.43034061513477,26,12974354.477918757,7.817756235021984e-06,6.64238378624601e-06,0.17695039711643104
16021,CMASS North,225.87,12.87,0.462,64.148,300.1577045990109,102,61919294.28508003,4.8475633978815615e-06,6.64238378624601e-06,-0.2702072698781538
9724,CMASS North,173.99,41.386,0.459,59.161,342.24576025366116,118,48571683.35622254,7.04619927919002e-06,6.64238378624601e-06,0.06079376108621827
22100,CMASS North,206.034,42.797,0.565,82.288,190.23549103477822,36,130703180.95512876,1.4554771325732866e-06,1.85319635923684e-06,-0.21461256638089724
7247,CMASS North,122.775,30.055,0.514,41.362,97.14471986958299,18,16598973.330066646,5.852453518532941e-06,1.85319635923684e-06,2.1580320613963564
19828,CMASS North,155.78,22.979,0.566,40.242,21.766437115064058,5,15286755.04445231,1.4238755741012073e-06,1.85319635923684e-06,-0.23166502728962315
6575,CMASS North,249.798,24.984,0.507,43.19,26.266896519449222,8,18898452.718907926,1.3898966709147124e-06,1.85319635923684e-06,-0.2500003229624938
19174,CMASS North,155.192,32.921,0.579,54.512,46.6175743866201,8,37997321.63025186,1.2268647469485101e-06,1.85319635923684e-06,-0.33797369024956314
11872,CMASS North,213.914,5.726,0.552,45.356,34.74754712547118,7,21886729.78780585,1.5876079917992458e-06,1.85319635923684e-06,-0.14331366782253205
7976,CMASS North,119.149,14.631,0.579,61.624,43.02862772834699,9,54894178.58686369,7.838468274055538e-07,1.85319635923684e-06,-0.5770298039392071
12804,CMASS North,258.376,29.798,0.465,39.198,80.58825156681722,26,14127599.087951088,5.704313313615191e-06,6.64238378624601e-06,-0.14122497326535485
1943,CMASS North,173.05,-0.759,0.564,55.174,36.69757489707871,7,39398532.702472754,9.314452183843759e-07,1.85319635923684e-06,-0.4973844980097242
9052,CMASS North,230.231,35.119,0.464,56.135,129.25285944161854,44,41493284.82941071,3.115030780836211e-06,6.64238378624601e-06,-0.5310372178002842
8992,CMASS North,149.089,37.63,0.559,56.644,106.2194864089311,20,42632262.23706016,2.491528266041549e-06,1.85319635923684e-06,0.3444491478860766
7404,CMASS North,126.305,29.961,0.571,53.905,65.35946517846958,14,36742084.14510197,1.7788720128219112e-06,1.85319635923684e-06,-0.04010602872408849
11932,CMASS North,170.961,6.642,0.52,44.464,74.70417233788649,16,20620644.003250137,3.622785608738114e-06,1.85319635923684e-06,0.9548849158272703
17793,CMASS North,148.408,26.246,0.528,50.278,102.97069717127576,26,29813338.919871524,3.4538465298377757e-06,1.85319635923684e-06,0.8637239991449666
22741,CMASS North,177.811,46.224,0.497,50.09,129.99915365718522,35,29480152.87953437,4.409717757855756e-06,6.64238378624601e-06,-0.3361242138723305
14385,CMASS North,241.929,7.448,0.492,34.876,24.871637477233136,6,9950768.971665604,2.4994688900982503e-06,6.64238378624601e-06,-0.6237090522722051
16031,CMASS North,218.348,14.376,0.461,47.325,82.22725508202873,28,24862712.28135989,3.3072520065993074e-06,6.64238378624601e-06,-0.5020986270851381
10595,CMASS North,188.053,3.454,0.516,61.329,142.04122857808687,35,54109595.379397266,2.6250654358463453e-06,1.85319635923684e-06,0.4165069032012164
22188,CMASS North,219.178,48.13,0.468,52.561,184.49758721312088,60,34061792.129345536,5.416555491634545e-06,6.64238378624601e-06,-0.18454644206944426
19161,CMASS North,169.499,21.085,0.457,51.02,128.82061668366265,43,31152865.432749167,4.135112930839458e-06,6.64238378624601e-06,-0.37746552082675644
19434,CMASS North,207.992,29.093,0.501,40.494,34.777305292181,11,15575739.384083083,2.2327867996892706e-06,1.85319635923684e-06,0.20483012421238983
21271,CMASS North,158.851,52.871,0.476,44.645,155.0658844678337,45,20873492.40438288,7.428842354874644e-06,6.64238378624601e-06,0.11840004943061355
15116,CMASS North,174.515,12.515,0.519,48.703,110.63850742616546,25,27098407.99461519,4.082841598965917e-06,1.85319635923684e-06,1.2031349126151216
21677,CMASS North,195.56,55.059,0.552,52.537,91.65117059377538,19,34015154.32973521,2.6944217187824477e-06,1.85319635923684e-06,0.4539321240044042
7231,CMASS North,128.672,34.895,0.532,30.984,12.122394762691625,3,6977327.178403955,1.73739806844841e-06,1.85319635923684e-06,-0.06248571027633395
991,CMASS North,127.151,38.742,0.521,47.993,65.41676463091466,16,25930466.545599565,2.522776229879133e-06,1.85319635923684e-06,0.36131080622132816
14660,CMASS North,195.635,8.386,0.485,62.582,270.582518259127,84,57494321.22026068,4.706247721797179e-06,6.64238378624601e-06,-0.29148211346322284
19826,CMASS North,176.846,28.83,0.472,61.544,318.60176718232617,94,54680665.87993627,5.826589015610896e-06,6.64238378624601e-06,-0.12281656659531354
4007,CMASS North,212.461,31.449,0.489,47.934,99.3059054140815,27,25834951.521101695,3.843858786921646e-06,6.64238378624601e-06,-0.4213133551721452
17692,CMASS North,220.177,20.306,0.481,53.746,114.84413037372298,36,36417915.14849552,3.153506451575863e-06,6.64238378624601e-06,-0.5252447685865966
16643,CMASS North,146.326,53.865,0.635,83.422,12.391897043743182,3,136181598.98854205,9.099538510181395e-08,1.85319635923684e-06,-0.9508981416630419
19814,CMASS North,177.889,26.032,0.526,55.716,207.7725152747665,44,40571066.61275165,5.121199234369223e-06,1.85319635923684e-06,1.763441234299732
10596,CMASS North,191.065,4.105,0.459,52.442,227.63247981627669,82,33830964.143708125,6.72852475765494e-06,6.64238378624601e-06,0.012968382162334119
5074,CMASS North,221.008,1.004,0.467,51.497,210.72668678395135,63,32034830.106620107,6.578049144715269e-06,6.64238378624601e-06,-0.009685474913984157
18592,CMASS North,218.729,43.834,0.573,77.666,121.85868345385367,24,109892853.78392807,1.1088863311662912e-06,1.85319635923684e-06,-0.40163581390644504
20075,CMASS North,180.187,41.529,0.545,42.486,21.393712594209116,4,17989296.115490995,1.189246786359056e-06,1.85319635923684e-06,-0.358272651232276
21754,CMASS North,207.477,56.464,0.472,51.987,168.9098184735078,52,32958004.266814545,5.125001414105141e-06,6.64238378624601e-06,-0.2284394309288215
15280,CMASS North,176.394,8.144,0.51,39.461,74.5413928181075,18,14413879.812903592,5.171500927278203e-06,1.85319635923684e-06,1.7905844415795555
17623,CMASS North,210.629,26.267,0.46,47.004,160.25663093472738,54,24360213.43461802,6.578621791013889e-06,6.64238378624601e-06,-0.00959926395161772
17327,CMASS North,219.011,25.233,0.568,79.79,89.69048409353694,18,119157677.9740522,7.527041951343493e-07,1.85319635923684e-06,-0.5938346244947738
16321,CMASS North,181.249,9.926,0.518,42.124,66.29312662026089,15,17533372.056646675,3.7809684529639593e-06,1.85319635923684e-06,1.0402416797974878
19423,CMASS North,164.352,30.684,0.467,48.82,194.65700752329036,57,27294174.358738743,7.1318151985413425e-06,6.64238378624601e-06,0.07368309752121956
17901,CMASS North,185.373,26.397,0.464,60.569,393.9338923302704,124,52122813.09212721,7.557801833028298e-06,6.64238378624601e-06,0.1378146876544215
11055,CMASS North,144.837,3.636,0.543,52.161,85.04045835562687,18,33290043.51426662,2.5545313066107088e-06,1.85319635923684e-06,0.37844610684573304
12708,CMASS North,258.287,32.441,0.455,37.711,45.15891738195282,16,12580004.114297055,3.5897378865425124e-06,6.64238378624601e-06,-0.4595708405203009
12173,CMASS North,125.781,6.439,0.486,30.568,40.39163904459695,8,6700044.857380009,6.02856248045953e-06,6.64238378624601e-06,-0.09240979225823766
1168,CMASS North,192.608,-0.836,0.561,47.814,50.44599387115588,11,25641407.929787327,1.9673644290239363e-06,1.85319635923684e-06,0.06160602961367327
15533,CMASS North,226.58,12.714,0.549,56.35,56.55091973761376,13,41971877.577665396,1.3473526323184157e-06,1.85319635923684e-06,-0.27295743616004864
14435,CMASS North,241.372,9.02,0.462,52.0,137.92955472129992,52,32982735.13441787,4.1818713384193784e-06,6.64238378624601e-06,-0.3704261191473863
16505,CMASS North,147.605,44.832,0.461,63.315,304.2833338259095,98,59538305.46761407,5.1107153862722006e-06,6.64238378624601e-06,-0.23059016902114937
15353,CMASS North,205.673,9.479,0.53,52.089,86.33677216367954,20,33152378.814333316,2.6042406382721515e-06,1.85319635923684e-06,0.40526967112357
12341,CMASS North,233.721,6.476,0.484,59.968,237.38725684523456,69,50586581.375659764,4.692692219748532e-06,6.64238378624601e-06,-0.293522872095194
16580,CMASS North,135.279,59.568,0.515,55.3,148.51501715726346,37,39669071.02400162,3.743849132927893e-06,1.85319635923684e-06,1.020211789359244
14809,CMASS North,177.05,9.084,0.611,77.932,35.60488246370766,7,111025848.74993451,3.206900272737493e-07,1.85319635923684e-06,-0.8269530232587917
18198,CMASS North,211.973,22.518,0.57,68.642,49.46274588826041,10,75865866.60689324,6.519762852582532e-07,1.85319635923684e-06,-0.648188233260537
21108,CMASS North,180.162,61.338,0.465,54.259,156.8759342764712,56,37470716.062354185,4.186627605819367e-06,6.64238378624601e-06,-0.36971007088022095
17756,CMASS North,139.875,25.126,0.555,43.16,36.26594702499176,8,18859099.174303386,1.9229946610814906e-06,1.85319635923684e-06,0.03766373784232662
22196,CMASS North,182.705,42.833,0.457,50.033,165.45124887020563,60,29379626.391550176,5.631496012413241e-06,6.64238378624601e-06,-0.15218749869978224
14972,CMASS North,138.876,9.14,0.573,91.767,335.91061806338763,76,181274300.90325555,1.8530515157946193e-06,1.85319635923684e-06,-7.815871291720729e-05
17708,CMASS North,217.248,22.238,0.457,30.653,22.857788204867624,9,6756092.576414803,3.383285226828163e-06,6.64238378624601e-06,-0.49065195030830183
8779,CMASS North,145.716,42.2,0.528,59.982,173.44764669538907,39,50622019.15029647,3.4263281000393138e-06,1.85319635923684e-06,0.8488748280566992
11210,CMASS North,187.364,4.395,0.461,43.689,120.63156081748515,40,19561085.394387048,6.166915505215256e-06,6.64238378624601e-06,-0.07158097097841266
18751,CMASS North,255.41,42.768,0.522,48.215,75.14158811460366,17,26291971.303816546,2.8579670670679647e-06,1.85319635923684e-06,0.5421825392776493
22307,CMASS North,243.455,56.236,0.462,46.026,52.995184455646346,18,22871062.23675227,2.3171282517209287e-06,6.64238378624601e-06,-0.6511601367390321
12080,CMASS North,144.709,7.787,0.587,53.767,24.466610188237418,3,36460620.1912279,6.710420738845212e-07,1.85319635923684e-06,-0.6379001768809532
18371,CMASS North,181.486,16.577,0.511,45.207,148.96015916558343,37,21671735.876312308,6.873476126497104e-06,1.85319635923684e-06,2.7089842596753493
11892,CMASS North,128.453,5.776,0.519,56.254,107.05169149737382,26,41757728.171628624,2.5636378266887556e-06,1.85319635923684e-06,0.3833600599908801
12841,CMASS North,258.721,32.779,0.594,72.932,28.591879161773193,4,90997823.76885563,3.142039883766855e-07,1.85319635923684e-06,-0.8304529432023723
7668,CMASS North,126.52,24.389,0.515,40.919,42.696076718687785,10,16071324.542281555,2.6566619699801335e-06,1.85319635923684e-06,0.43355665293566975
13763,CMASS North,130.036,58.136,0.55,59.551,101.31107926603043,22,49538609.52215145,2.0450933169758963e-06,1.85319635923684e-06,0.10354917695720103
14846,CMASS North,164.16,9.002,0.553,59.656,44.67243869501861,12,49801110.44112344,8.970169198904086e-07,1.85319635923684e-06,-0.5159622910872722
13129,CMASS North,242.744,35.793,0.51,57.094,116.1327865330734,27,43656412.90839863,2.660154117030805e-06,1.85319635923684e-06,0.4354410442109201
11400,CMASS North,202.163,4.579,0.503,26.209,10.135645779795329,3,4223067.166559,2.4000673870536524e-06,1.85319635923684e-06,0.29509610521899465
4920,CMASS North,208.191,1.575,0.5,34.089,50.00456514907765,12,9292218.652400034,5.381337549150575e-06,6.64238378624601e-06,-0.18984844562980674
1361,CMASS North,167.325,-0.829,0.479,49.231,126.00826813178045,34,27989336.832061246,4.502009779218506e-06,6.64238378624601e-06,-0.32222980121375244
21698,CMASS North,212.438,51.004,0.578,54.65,28.091564103233267,6,38286629.45861696,7.33717344682867e-07,1.85319635923684e-06,-0.6040800851858908
13028,CMASS North,240.773,29.796,0.574,59.756,33.56328745226875,8,50051971.90128859,6.705687344039419e-07,1.85319635923684e-06,-0.638155594758406
12396,CMASS North,243.627,8.154,0.505,29.896,14.103002700603584,3,6267810.979575386,2.2500682848542116e-06,1.85319635923684e-06,0.21415535576640474
1338,CMASS North,188.935,0.29,0.534,57.668,133.45050901435076,31,44986406.750266954,2.9664629530243345e-06,1.85319635923684e-06,0.6007278118363808
12145,CMASS North,127.075,6.025,0.579,52.017,13.604555382927042,3,33015094.162792157,4.1207077332098923e-07,1.85319635923684e-06,-0.7776432209856687
15430,CMASS North,224.599,8.206,0.456,39.112,66.72104755942061,24,14034815.540431637,4.753966831071627e-06,6.64238378624601e-06,-0.28429807971719673
13679,CMASS North,129.205,44.964,0.492,40.746,41.456003811598826,9,15868342.982578414,2.6124973387021364e-06,6.64238378624601e-06,-0.606692804454979
3421,CMASS North,226.2,29.496,0.533,48.149,35.97048926433048,10,26184148.271578103,1.373750594873276e-06,1.85319635923684e-06,-0.25871287841349067
1070,CMASS North,119.365,30.082,0.506,30.791,44.05792083273832,10,6847751.9061897695,6.433924802812118e-06,1.85319635923684e-06,2.4717987496271876
8589,CMASS North,125.631,19.249,0.462,57.647,131.34310266626989,46,44937278.7817676,2.922809440779038e-06,6.64238378624601e-06,-0.5599758257222165
